CHAPTER 20,paa∙tȧ∙tȧ,to/for the color
CHAPTER 20,paa∙tȧ∙val,colors
CHAPTER 20,paa∙tȧ∙val vȧ∙lȧ∙tȧ,to/for the colors
CHAPTER 20,ra∙thu,red
CHAPTER 20,paa∙tayi,is (a specific) color
CHAPTER 20,laa,light (e.g. “light color”)
CHAPTER 20,ka∙lu,black
CHAPTER 20,nil,blue
CHAPTER 20,ko∙lȧ,green
CHAPTER 20,thæmbi∙li,orange
CHAPTER 20,rō∙sȧ,pink
CHAPTER 20,su∙dhu,white
CHAPTER 20,ka∙ha,yellow
CHAPTER 21,kǣ∙mȧ,food
CHAPTER 21,bee∙mȧ,drinks
CHAPTER 21,tha∙wȧ,more
CHAPTER 21,ba∙dȧ gi∙ni∙dhȧ?,(am/are/is) hungry?
CHAPTER 21,ba∙dȧ gi∙niyi,(am/are/is) hungry
CHAPTER 21,ba∙dȧ gi∙ni nǣ,(am/are/is) not hungry
CHAPTER 21,thi∙ba∙ha∙dhȧ?,(am/are/is) thirsty?
CHAPTER 21,thi∙ba∙hayi,(am/are/is) thirsty
CHAPTER 21,thi∙ba∙ha nǣ,(am/are/is) not thirsty
CHAPTER 21,bath,rice
CHAPTER 21,ka∙tak,a bite
CHAPTER 21,hæn∙dhak,a spoon
CHAPTER 21,piňgaa∙nak,a plate
CHAPTER 21,dhee∙si∙yak,a dish
CHAPTER 21,ha∙rak mas,beef
CHAPTER 21,paan,bread
CHAPTER 21,ku∙kul mas,chicken
CHAPTER 21,bith∙thȧ∙rȧ,eggs
CHAPTER 21,maa∙lu,fish
CHAPTER 21,pa∙lȧ∙thu∙ru,fruits
CHAPTER 21,dhaan∙yȧ var∙gȧ,grains / legumes / pulses
CHAPTER 21,mas,meat
CHAPTER 21,é∙lu mas,mutton / goat meat
CHAPTER 21,oo∙ru mas,pork
CHAPTER 21,mu∙hu∙dhu kǣ∙mȧ,seafood
CHAPTER 21,e∙lȧ∙vȧ∙lu,vegetables
CHAPTER 21,thḗ,tea
CHAPTER 21,bo∙nȧ∙va∙dhȧ?,drinking? (e.g. “Are you drinking?”) / drink? (e.g. “Do you drink?”)
CHAPTER 21,bon∙nȧ,drink! / to drink
CHAPTER 21,bo∙nȧ∙va,drinking (e.g. “I am drinking”) / drink / drinks (e.g. “I drink”)
CHAPTER 21,bon∙né nǣ,not drinking (e.g. “I am not drinking”) / don’t/doesn’t drink (e.g. “I don’t drink”)
CHAPTER 21,u∙gu∙rak,a sip
CHAPTER 21,kōp∙pȧ∙yak,a cup
CHAPTER 21,vee∙dhu∙ru∙wak,a glass
CHAPTER 21,jog∙gu∙wak,a jug
CHAPTER 21,bō∙thȧ∙lȧ∙yak,a bottle
CHAPTER 21,lan∙kaa∙vé thḗ,Sri Lankan tea
CHAPTER 21,lan∙kaa∙vé,of Sri Lanka / Sri Lankan / in Sri Lanka
CHAPTER 21,kō∙pi,coffee
CHAPTER 21,ki∙ri,milk
CHAPTER 21,va∙thu∙rȧ,water
CHAPTER 21,bō∙thal va∙thu∙rȧ,bottled water
CHAPTER 21,pa∙lȧ∙thu∙ru bee∙mȧ,fruit juice
CHAPTER 21,li∙kȧr (“liquor”),alcohol
CHAPTER 21,a∙rak∙ku,arrack
CHAPTER 22,pa∙lȧ∙thu∙rȧ,fruit
CHAPTER 22,e∙lȧ∙vȧ∙lu∙vȧ,vegetable
CHAPTER 22,dhaan∙yȧ var∙gȧ∙yȧ,grain / legume / pulse
CHAPTER 22,na∙rak vé∙laa,(has/have) got spoiled
CHAPTER 22,pa∙lȧ∙thu∙rȧ∙tȧ,to/for the fruit
CHAPTER 22,lan∙kaa∙vé pa∙lȧ∙thu∙ru,Sri Lankan fruits
CHAPTER 22,lan∙kaa∙vé e∙lȧ∙vȧ∙lu,Sri Lankan vegetables
CHAPTER 22,pa∙lȧ∙thu∙ru vȧ∙lȧ∙tȧ,to/for the fruits
CHAPTER 22,kaa∙la,has eaten / eat and...
CHAPTER 22,ba∙lan∙nȧ,watch/look! / to watch/look
CHAPTER 22,æ∙pȧl,apple
CHAPTER 22,æ∙pȧl vȧ∙lȧ∙tȧ,to/for apple
CHAPTER 22,ké∙hél∙kan,banana
CHAPTER 22,pol,coconut
CHAPTER 22,mi∙dhi,grapes
CHAPTER 22,dhé∙hi,lime
CHAPTER 22,ambȧ,mango
CHAPTER 22,dho∙dam,orange
CHAPTER 22,gas la∙bu,papaya
CHAPTER 22,pyaas (“pears”),pear
CHAPTER 22,an∙naa∙si,pineapple
CHAPTER 22,thak∙kaa∙li,tomato
CHAPTER 22,pæ∙ni ko∙mȧ∙du,watermelon
CHAPTER 22,vam∙ba∙tu,brinjal / eggplant / aubergine
CHAPTER 22,gō∙va,cabbage
CHAPTER 22,kæ∙rȧt (“carrot”),carrot
CHAPTER 22,mal gō∙va,cauliflower
CHAPTER 22,sæl∙dhi∙ri,celery
CHAPTER 22,pi∙pin∙ya,cucumber
CHAPTER 22,leeks (“leeks”),leeks
CHAPTER 22,sḗ∙rȧ,lemongrass
CHAPTER 22,sa∙laa∙dhȧ ko∙lȧ,lettuce leaves
CHAPTER 22,ha∙thu,mushroom
CHAPTER 22,a∙lȧ,potato / yam
CHAPTER 22,vat∙tak∙ka,pumpkin
CHAPTER 22,ni∙vi∙thi,spinach
CHAPTER 22,bōn∙chi,beans
CHAPTER 22,ka∙ju,cashew nut
CHAPTER 22,ka∙dȧ∙lȧ,chickpeas
CHAPTER 22,i∙riňgu,corn
CHAPTER 22,green pees (“green peas”),green peas
CHAPTER 22,pa∙rip∙pu,lentils / dhal
CHAPTER 22,ra∙tȧ ka∙ju,peanut
CHAPTER 22,sō∙ya bōn∙chi,soybean / soya bean
CHAPTER 22,thi∙riňgu,wheat
CHAPTER 23,sa∙thaa,animal
CHAPTER 23,sath∙thu,animals
CHAPTER 23,ha∙ri,very / okay
CHAPTER 23,ku∙rul∙la,bird
CHAPTER 23,ku∙rul∙lo,birds
CHAPTER 23,maa∙lu∙wa,fish
CHAPTER 23,maa∙lu∙wo,fish
CHAPTER 23,kru∙mi∙ya,insect
CHAPTER 23,kru∙mi∙yo,insects
CHAPTER 23,u∙rȧ∙gȧ∙ya,reptile
CHAPTER 23,u∙rȧ∙gȧ∙yo,reptiles
CHAPTER 23,sar∙pȧ∙ya,serpent
CHAPTER 23,sar∙pȧ∙yo,serpents
CHAPTER 23,poo∙sa,cat
CHAPTER 23,sa∙thaa∙tȧ,to/for the animal
CHAPTER 23,sin∙hȧ∙lén,in Sinhala
CHAPTER 23,ki∙yan∙né,saying / say / says
CHAPTER 23,ha∙rȧ∙ka,bull
CHAPTER 23,é∙lȧ∙dhé∙nȧ,cow
CHAPTER 23,bal∙la,dog
CHAPTER 23,a∙li∙ya,elephant
CHAPTER 23,é∙lu∙wa,goat
CHAPTER 23,ash∙vȧ∙ya,horse
CHAPTER 23,sin∙hȧ∙ya,lion
CHAPTER 23,vaňdhu∙ra,monkey
CHAPTER 23,mee∙ya,mouse / rat
CHAPTER 23,oo∙ra,pig
CHAPTER 23,ko∙ti∙ya,tiger
CHAPTER 23,kaak∙ka,crow
CHAPTER 23,ku∙rul∙la∙tȧ,to/for the bird
CHAPTER 23,ku∙ku∙la,chicken
CHAPTER 23,thaa∙raa∙va,duck
CHAPTER 23,u∙kus∙sa,hawk
CHAPTER 23,mayi∙na,mynah bird
CHAPTER 23,pæs∙bȧ∙ra,ostrich
CHAPTER 23,ba∙kȧ∙moo∙na,owl
CHAPTER 23,mo∙nȧ∙ra,peacock
CHAPTER 23,pa∙rȧ∙vi∙ya,pigeon
CHAPTER 23,gḗ ku∙rul∙la,house sparrow
CHAPTER 23,hang∙sȧ∙ya,swan
CHAPTER 23,mō∙ra,shark
CHAPTER 23,maa∙lu∙wa∙tȧ,to/for the fish
CHAPTER 23,ka∙ku∙lu∙wa,crab
CHAPTER 23,po∙ki∙riss∙sa,lobster
CHAPTER 23,is∙sa,prawn
CHAPTER 23,kæs∙bǣ∙wa,sea-turtle
CHAPTER 23,koo∙nis∙sa,shrimp
CHAPTER 23,thal∙ma∙ha,whale
CHAPTER 23,koom∙bi∙ya,ant
CHAPTER 23,kru∙mi∙ya∙tȧ,to/for the insect
CHAPTER 23,mee mæs∙sa,bee
CHAPTER 23,sa∙mȧ∙nȧ∙lȧ∙ya,butterfly
CHAPTER 23,path∙thǣ∙ya,centipede
CHAPTER 23,kæ∙rȧ∙poth∙tha,cockroach
CHAPTER 23,ka∙naa mæ∙dhi∙ri∙ya,firefly
CHAPTER 23,mæs∙sa,fly
CHAPTER 23,ka∙tus∙sa,garden lizard
CHAPTER 23,hoo∙na,gecko
CHAPTER 23,ma∙dhu∙ru∙wa,mosquito
CHAPTER 23,go∙lu∙bél∙la,snail
CHAPTER 23,ma∙ku∙lu∙wa,spider
CHAPTER 23,lḗ∙na,squirrel
CHAPTER 23,na∙yaa,cobra
CHAPTER 23,u∙rȧ∙gȧ∙ya∙tȧ,to/for the reptile
CHAPTER 23,sar∙pȧ∙ya∙tȧ,to/for the serpent
CHAPTER 23,kimbu∙la,crocodile
CHAPTER 23,gém∙ba,frog
CHAPTER 23,tha∙lȧ∙go∙yaa,monitor
CHAPTER 23,pimbu∙ra,python
CHAPTER 23,mæ∙di∙ya,toad
CHAPTER 23,ib∙ba,tortoise
CHAPTER 23,ka∙bȧ∙rȧ∙go∙yaa,water monitor
CHAPTER 24,thath∙pȧ∙rȧ∙yak,a second
CHAPTER 24,mi∙nith∙thu∙wak,a minute
CHAPTER 24,pæ∙yak,an hour
CHAPTER 24,thath∙pȧ∙rȧ,seconds
CHAPTER 24,mi∙nith∙thu,minutes
CHAPTER 24,pæ∙yȧ,hours
CHAPTER 24,pa∙hak,five
CHAPTER 24,ik∙mȧ∙nȧ∙tȧ,soon
CHAPTER 24,ka∙lin,before / earlier
CHAPTER 24,pas∙sé,later / after
CHAPTER 24,dhaen∙mȧ∙mȧ,right away
CHAPTER 24,va∙haa∙mȧ,immediately / urgently / right away
CHAPTER 24,pu∙lu∙wan tha∙ram ik∙mȧ∙nȧ∙tȧ,as soon as possible
CHAPTER 24,ni∙thȧ∙rȧ∙mȧ,often
CHAPTER 24,hæ∙mȧ this∙sé∙mȧ,always
CHAPTER 24,ō∙nȧ vé∙laa∙vȧ∙kȧ∙tȧ,anytime
CHAPTER 24,hæ∙mȧ sæ∙rḗ∙tȧ∙mȧ,each time
CHAPTER 24,ka∙laa∙thu∙ré∙kin,rarely
CHAPTER 24,sa∙mȧ∙ha∙rȧ vé∙laa∙vȧ∙tȧ,sometimes
CHAPTER 24,iňdhȧ∙la hi∙tȧ∙la,time and again
CHAPTER 25,dha∙vȧ∙sȧ,day
CHAPTER 25,dha∙vas,days
CHAPTER 25,kee∙yȧ∙kȧ∙tȧ∙dhȧ?,to/for how many?
CHAPTER 25,a∙dhȧ,today
CHAPTER 25,thib∙bé,there was/were
CHAPTER 25,thib∙bé nǣ,there wasn’t/weren’t
CHAPTER 25,ee∙yé,yesterday
CHAPTER 25,hé∙tȧ,tomorrow
CHAPTER 25,pé∙rḗ∙dha,day before yesterday
CHAPTER 25,a∙nidh∙dha,day after tomorrow
CHAPTER 25,hæ∙mȧ dha∙vȧ∙sȧ∙mȧ,everyday
CHAPTER 25,hæ∙mȧ,every
CHAPTER 25,u∙dhḗ,morning / in the morning
CHAPTER 25,dha∙val,noon / afternoon
CHAPTER 25,ha∙vȧ∙sȧ,evening
CHAPTER 25,rǣ,night
CHAPTER 25,ee∙yé u∙dhḗ,last morning
CHAPTER 25,a∙dhȧ u∙dhḗ,this morning
CHAPTER 25,hé∙tȧ u∙dhḗ,tomorrow morning
CHAPTER 25,saňdhu∙dha,Monday
CHAPTER 25,aňgȧ∙ha∙ru∙waa∙dha,Tuesday
CHAPTER 25,ba∙dhaa∙dha,Wednesday
CHAPTER 25,bra∙has∙pȧ∙thin∙dha,Thursday
CHAPTER 25,si∙ku∙raa∙dha,Friday
CHAPTER 25,sé∙nȧ∙su∙raa∙dha,Saturday
CHAPTER 25,i∙ri∙dha,Sunday
CHAPTER 25,sa∙thi∙yȧ,week
CHAPTER 25,sa∙thi an∙thȧ∙yȧ,weekend
CHAPTER 25,maa∙sȧ∙yȧ,month
CHAPTER 25,auw∙rudh∙dhȧ,year
CHAPTER 25,gi∙yȧ,past / last (e.g. “past year”)
CHAPTER 25,é∙nȧ,coming / next (e.g. “next year”)
CHAPTER 25,sa∙thi,weeks
CHAPTER 25,maa∙sȧ,months
CHAPTER 25,auw∙ru∙dhu,years
CHAPTER 25,ja∙nȧ∙vaa∙ri,January
CHAPTER 25,pé∙bȧ∙rȧ∙vaa∙ri,February
CHAPTER 25,maar∙thu,March
CHAPTER 25,a∙prḗl,April
CHAPTER 25,mæyi,May
CHAPTER 25,joo∙ni,June
CHAPTER 25,joo∙li,July
CHAPTER 25,a∙gōs∙thu,August
CHAPTER 25,sæp∙thæm∙bȧr,September
CHAPTER 25,ok∙thō∙bȧr,October
CHAPTER 25,no∙væm∙bȧr,November
CHAPTER 25,dhé∙sæm∙bȧr,December
CHAPTER 25,hæ∙mȧ∙dhaa∙mȧ,every week
CHAPTER 25,hæ∙mȧ sa∙thi∙yȧ∙mȧ,every week
CHAPTER 25,hæ∙mȧ maa∙sȧ∙yȧ∙mȧ,every month
CHAPTER 25,hæ∙mȧ awu∙rudh∙dhȧ∙mȧ,every year
CHAPTER 25,baňdhin∙nam,(I) will marry
CHAPTER 25,ō∙nȧ,any
CHAPTER 25,ō∙nȧ dha∙vȧ∙sȧ∙kȧ,any day
CHAPTER 25,ham∙bȧ vén∙nȧ,meet! / to meet
CHAPTER 26,é∙kak,one
CHAPTER 26,dhé∙kak,two
CHAPTER 26,thu∙nak,three
CHAPTER 26,kee∙yak,how many / quantity
CHAPTER 26,ék∙ké∙nek,one / a person
CHAPTER 26,dhén∙nék,two
CHAPTER 26,thun dhé∙nék,three
CHAPTER 26,ha∙thȧ∙rak,four
CHAPTER 26,ha∙yak,six
CHAPTER 26,ha∙thak,seven
CHAPTER 26,a∙tak,eight
CHAPTER 26,na∙mȧ∙yak,nine
CHAPTER 26,dha∙ha∙yak,ten
CHAPTER 26,ha∙thȧ∙rȧ dhé∙nék,four
CHAPTER 26,pas dhé∙nék,five
CHAPTER 26,ha∙yȧ dhé∙nék,six
CHAPTER 26,hath dhé∙nék,seven
CHAPTER 26,a∙tȧ dhé∙nék,eight
CHAPTER 26,na∙mȧ dhé∙nék,nine
CHAPTER 26,dha∙ha dhé∙nék,ten
CHAPTER 27,pa∙lȧ∙væ∙ni,first
CHAPTER 27,dhé∙væ∙ni,second
CHAPTER 27,thun∙væ∙ni,third
CHAPTER 27,sæ∙rḗ,time / occasion (e.g. “first time”)
CHAPTER 27,pa∙lȧ∙væ∙ni∙dhaa,first
CHAPTER 27,dhé∙væ∙ni∙dhaa,second
CHAPTER 27,thun∙væ∙ni∙dhaa,third
CHAPTER 27,dhi∙nȧ∙yȧ,date
CHAPTER 27,u∙pan dhi∙nȧ∙yȧ,birthday
CHAPTER 27,ha∙thȧ∙rȧ∙væ∙ni,fourth
CHAPTER 27,pas∙væ∙ni,fifth
CHAPTER 27,ha∙yȧ∙væ∙ni,sixth
CHAPTER 27,hath∙væ∙ni,seventh
CHAPTER 27,a∙tȧ∙væ∙ni,eighth
CHAPTER 27,na∙mȧ∙væ∙ni,ninth
CHAPTER 27,dha∙ha∙væ∙ni,tenth
CHAPTER 27,ha∙thȧ∙rȧ∙væ∙ni∙dhaa,fourth
CHAPTER 27,pas∙væ∙ni∙dhaa,fifth
CHAPTER 27,ha∙yȧ∙væ∙ni∙dhaa,sixth
CHAPTER 27,hath∙væ∙ni∙dhaa,seventh
CHAPTER 27,a∙tȧ∙væ∙ni∙dhaa,eighth
CHAPTER 27,na∙mȧ∙væ∙ni∙dhaa,ninth
CHAPTER 27,dha∙ha∙væ∙ni∙dhaa,tenth
CHAPTER 28,kaa∙lȧ∙gu∙nȧ∙yȧ,weather
CHAPTER 28,dhḗ∙shȧ∙gu∙nȧ∙yȧ,climate
CHAPTER 28,væs∙sȧ,rain
CHAPTER 28,auw∙wȧ,sunshine
CHAPTER 28,hu∙lȧňgȧ,wind
CHAPTER 28,væs∙sȧ∙tȧ,to/for the rain
CHAPTER 28,hi∙mȧ,snow
CHAPTER 28,mō∙sam væ∙si,monsoon rains
CHAPTER 28,ku∙naa∙tu,storms
CHAPTER 28,gé∙rȧ∙vi∙li,thunder
CHAPTER 28,hi∙mȧ vȧ∙lȧ∙tȧ,to/for the snow
CHAPTER 28,ras∙né,hot
CHAPTER 28,see∙thȧ∙lȧ,cold
CHAPTER 28,ka∙lu∙vȧ∙rȧ,dark / gloomy
CHAPTER 28,hu∙lang,windy / is windy
CHAPTER 28,ras∙néyi,(am/are/is) hot
CHAPTER 28,ras∙né nǣ,is not hot
CHAPTER 28,mḗ dha∙vas∙vȧ∙lȧ,these days
CHAPTER 28,éch∙chȧ∙rȧ,that much
CHAPTER 28,see∙thȧ∙layi,(am/are/is) cold
CHAPTER 28,see∙thȧ∙lȧ nǣ,is not cold
CHAPTER 28,ka∙lu∙vȧ∙rayi,is dark
CHAPTER 28,ka∙lu∙vȧ∙rȧ nǣ,is not dark
CHAPTER 28,auw∙wayi,is sunny
CHAPTER 28,auw∙wȧ nǣ,is not sunny
CHAPTER 28,hu∙lang nǣ,is not windy
CHAPTER 28,va∙hi∙nȧ∙vȧ,raining
CHAPTER 28,va∙hin∙né nǣ,not raining
CHAPTER 28,va∙hi∙nȧ∙va∙dhȧ?,raining?
CHAPTER 28,a∙ku∙nu ga∙ha∙nȧ∙va,lightning
CHAPTER 28,a∙ku∙nu ga∙han∙né nǣ,no lightning
CHAPTER 28,hi∙mȧ væ∙té∙nȧ∙va,snowing
CHAPTER 28,hi∙mȧ væ∙tén∙né nǣ,not snowing
CHAPTER 29,u∙thu∙rȧ,north
CHAPTER 29,u∙thu∙rȧ∙tȧ,to the north
CHAPTER 29,næ∙gé∙nȧ∙hi∙rȧ,east
CHAPTER 29,dha∙ku∙nȧ,south / right (e.g. “the right side”)
CHAPTER 29,ba∙tȧ∙hi∙rȧ,west
CHAPTER 30,u∙sȧ,tall
CHAPTER 30,u∙sȧ∙dhȧ?,(am/are/is) tall?
CHAPTER 30,u∙sayi,(am/are/is) tall
CHAPTER 30,gas,trees
CHAPTER 30,u∙sȧ nǣ,(am/are/is) not tall
CHAPTER 30,las∙sȧ∙nȧ,beautiful / good- looking
CHAPTER 30,las∙sȧ∙nȧ∙dhȧ?,(am/are/is) beautiful / good- looking?
CHAPTER 30,las∙sȧ∙nȧ nǣ,(am/are/is) not beautiful / good- looking
CHAPTER 30,lo∙ku,big
CHAPTER 30,lo∙ku∙dhȧ?,(am/are/is) big?
CHAPTER 30,lo∙ku nǣ,(am/are/is) not big
CHAPTER 30,ma∙ha∙thȧ,fat
CHAPTER 30,ma∙ha∙thȧ∙dhȧ?,(am/are/is) fat?
CHAPTER 30,ma∙ha∙thayi,(am/are/is) fat
CHAPTER 30,ma∙ha∙thȧ nǣ,(am/are/is) not fat
CHAPTER 30,va∙yȧ∙sȧ∙kȧ,old (person)
CHAPTER 30,va∙yȧ∙sȧ∙kȧ∙dhȧ?,(am/are/is) old?
CHAPTER 30,va∙yȧ∙sȧ∙kayi,(am/are/is) old
CHAPTER 30,va∙yȧ∙sȧ∙kȧ nǣ,(am/are/is) not old
CHAPTER 30,po∙di,small
CHAPTER 30,po∙di∙dhȧ?,(am/are/is) small?
CHAPTER 30,po∙diyi,(am/are/is) small
CHAPTER 30,po∙di nǣ,(am/are/is) not small
CHAPTER 30,két∙tu,thin
CHAPTER 30,két∙tu∙dhȧ?,(am/are/is) thin?
CHAPTER 30,két∙tuyi,(am/are/is) thin
CHAPTER 30,két∙tu nǣ,(am/are/is) not thin
CHAPTER 30,tha∙ru∙nȧ,young
CHAPTER 30,tha∙ru∙nȧ∙dhȧ?,(am/are/is) young?
CHAPTER 30,tha∙ru∙nayi,(am/are/is) young
CHAPTER 30,tha∙ru∙nȧ nǣ,(am/are/is) not young
CHAPTER 30,na∙rȧ∙kȧ,bad
CHAPTER 30,na∙rȧ∙kȧ∙dhȧ?,(am/are/is) bad?
CHAPTER 30,na∙rȧ∙kayi,(am/are/is) bad
CHAPTER 30,na∙rȧ∙kȧ nǣ,(am/are/is) not bad
CHAPTER 30,dhak∙shȧ,clever
CHAPTER 30,dhak∙shȧ∙dhȧ?,(am/are/is) clever?
CHAPTER 30,dhak∙shayi,(am/are/is) clever
CHAPTER 30,dhak∙shȧ nǣ,(am/are/is) not clever
CHAPTER 30,pis∙su,crazy / (am/are/is) crazy
CHAPTER 30,pis∙su∙dhȧ?,(am/are/is) crazy?
CHAPTER 30,pis∙su nǣ,(am/are/is) not crazy
CHAPTER 30,yaa∙lu,friendly
CHAPTER 30,yaa∙lu∙dhȧ?,(am/are/is) friendly?
CHAPTER 30,yaa∙luyi,(am/are/is) friendly
CHAPTER 30,yaa∙lu nǣ,(am/are/is) not friendly
CHAPTER 30,hoňdhȧ,good
CHAPTER 30,hoňdhȧ∙dhȧ?,(am/are/is) good?
CHAPTER 30,hoňdhayi,(am/are/is) good
CHAPTER 30,hoňdhȧ nǣ,(am/are/is) not good
CHAPTER 30,budh∙dhi∙math,intelligent / (am/are/is) intelligent
CHAPTER 30,budh∙dhi∙math∙dhȧ?,(am/are/is) intelligent?
CHAPTER 30,budh∙dhi∙math nǣ,(am/are/is) not intelligent
CHAPTER 30,na∙pu∙ru,mean / wicked
CHAPTER 30,na∙pu∙ru∙dhȧ?,(am/are/is) mean/wicked?
CHAPTER 30,na∙pu∙ruyi,(am/are/is) mean/wicked
CHAPTER 30,na∙pu∙ru nǣ,(am/are/is) not mean/wicked
CHAPTER 30,aa∙dam∙bȧ∙rȧ,proud
CHAPTER 30,aa∙dam∙bȧ∙rȧ∙dhȧ?,(am/are/is) proud?
CHAPTER 30,aa∙dam∙bȧ∙rayi,(am/are/is) proud
CHAPTER 30,aa∙dam∙bȧ∙rȧ nǣ,(am/are/is) not proud
CHAPTER 30,mō∙dȧ,unintelligent / stupid
CHAPTER 30,mō∙dȧ∙dhȧ?,(am/are/is) unintelligent / stupid?
CHAPTER 30,mō∙dayi,(am/are/is) unintelligent / stupid
CHAPTER 30,mō∙dȧ nǣ,(am/are/is) not unintelligent / stupid
CHAPTER 30,ga∙nan,expensive / (am/are/is) expensive
CHAPTER 30,ga∙nan∙dhȧ?,(am/are/is) expensive?
CHAPTER 30,ga∙nan nǣ,(am/are/is) not expensive
CHAPTER 30,ba∙rȧ,heavy
CHAPTER 30,ba∙rȧ∙dhȧ?,(am/are/is) heavy?
CHAPTER 30,ba∙rayi,(am/are/is) heavy
CHAPTER 30,ba∙rȧ nǣ,(am/are/is) not heavy
CHAPTER 30,sæ∙hæl∙lu,light (weight)
CHAPTER 30,sæ∙hæl∙lu∙dhȧ?,(am/are/is) light (weight)?
CHAPTER 30,sæ∙hæl∙luyi,(am/are/is) light (weight)
CHAPTER 30,sæ∙hæl∙lu nǣ,(am/are/is) not light (weight)
CHAPTER 30,dhi∙gȧ,long
CHAPTER 30,dhi∙gȧ∙dhȧ?,(am/are/is) long?
CHAPTER 30,dhi∙gayi,(am/are/is) long
CHAPTER 30,dhi∙gȧ nǣ,(am/are/is) not long
CHAPTER 30,a∙luth,new / (am/are/is) new
CHAPTER 30,a∙luth∙dhȧ?,(am/are/is) new?
CHAPTER 30,a∙luth nǣ,(am/are/is) not new
CHAPTER 30,pa∙rȧ∙nȧ,old (object)
CHAPTER 30,pa∙rȧ∙nȧ∙dhȧ?,(am/are/is) old?
CHAPTER 30,pa∙rȧ∙nayi,(am/are/is) old
CHAPTER 30,pa∙rȧ∙nȧ nǣ,(am/are/is) not old
CHAPTER 30,ko∙tȧ,short
CHAPTER 30,ko∙tȧ∙dhȧ?,(am/are/is) short?
CHAPTER 30,ko∙tayi,(am/are/is) short
CHAPTER 30,ko∙tȧ nǣ,(am/are/is) not short
CHAPTER 30,sæ∙rȧ,spicy
CHAPTER 30,sæ∙rȧ∙dhȧ?,(am/are/is) spicy?
CHAPTER 30,sæ∙rayi,(am/are/is) spicy
CHAPTER 30,sæ∙rȧ nǣ,(am/are/is) not spicy
CHAPTER 30,ra∙ha,tasty
CHAPTER 30,ra∙ha∙dhȧ?,(am/are/is) tasty?
CHAPTER 30,ra∙hayi,(am/are/is) tasty
CHAPTER 30,ra∙ha nǣ,(am/are/is) not tasty
CHAPTER 30,sa∙thu∙tén in∙nȧ,happy
CHAPTER 30,sa∙thu∙tu∙dhȧ?,(am/are/is) feeling happy?
CHAPTER 30,sa∙thu∙tuyi,(am/are/is) feeling happy
CHAPTER 30,sa∙thu∙tu nǣ,(am/are/is) not feeling happy
CHAPTER 30,tha∙ra∙hén in∙nȧ,angry
CHAPTER 30,tha∙ra∙ha∙dhȧ?,(am/are/is) feeling angry?
CHAPTER 30,tha∙ra∙hayi,(am/are/is) feeling angry
CHAPTER 30,tha∙ra∙ha nǣ,(am/are/is) not feeling angry
CHAPTER 30,eer∙syaa∙vén in∙nȧ,jealous
CHAPTER 30,eer∙sya∙dhȧ?,(am/are/is) feeling jealous?
CHAPTER 30,eer∙syayi,(am/are/is) feeling jealous
CHAPTER 30,eer∙sya nǣ,(am/are/is) not feeling jealous
CHAPTER 30,kam∙mæ∙li∙yén in∙nȧ,lazy
CHAPTER 30,kam∙mæ∙li∙dhȧ?,(am/are/is) feeling lazy?
CHAPTER 30,kam∙mæ∙liyi,(am/are/is) feeling lazy
CHAPTER 30,kam∙mæ∙li nǣ,(am/are/is) not feeling lazy
CHAPTER 30,dhu∙kén in∙nȧ,sad
CHAPTER 30,dhu∙kȧ∙dhȧ?,(am/are/is) feeling sad?
CHAPTER 30,dhu∙kayi,(am/are/is) feeling sad
CHAPTER 30,dhu∙kȧ nǣ,(am/are/is) not feeling sad
CHAPTER 30,ba∙yén in∙nȧ,scared
CHAPTER 30,ba∙yȧ∙dhȧ?,(am/are/is) feeling scared?
CHAPTER 30,ba∙yayi,(am/are/is) feeling scared
CHAPTER 30,ba∙yȧ nǣ,(am/are/is) not feeling scared
CHAPTER 30,ni∙dhi∙ma∙thén in∙nȧ,sleepy
CHAPTER 30,ni∙dhi∙ma∙thȧ∙dhȧ?,(am/are/is) feeling sleepy?
CHAPTER 30,ni∙dhi∙ma∙thayi,(am/are/is) feeling sleepy
CHAPTER 30,ni∙dhi∙ma∙thȧ nǣ,(am/are/is) not feeling sleepy
CHAPTER 30,ma∙han∙si∙yén in∙nȧ,tired
CHAPTER 30,ma∙han∙si∙dhȧ?,(am/are/is) feeling tired?
CHAPTER 30,ma∙han∙siyi,(am/are/is) is feeling tired
CHAPTER 30,ma∙han∙si nǣ,(am/are/is) is not feeling tired
CHAPTER 31,ee∙tȧ va∙daa u∙sȧ,taller
CHAPTER 31,u∙sȧ∙mȧ,tallest
CHAPTER 31,ee∙tȧ va∙daa las∙sȧ∙nȧ,more beautiful / good-looking
CHAPTER 31,las∙sȧ∙nȧ∙mȧ,most beautiful / good-looking
CHAPTER 31,ee∙tȧ va∙daa lo∙ku,bigger
CHAPTER 31,lo∙ku∙mȧ,biggest
CHAPTER 31,ee∙tȧ va∙daa dhak∙shȧ,cleverer
CHAPTER 31,dhak∙shȧ∙mȧ,cleverest
CHAPTER 31,ee∙tȧ va∙daa ga∙nan,more expensive
CHAPTER 31,ga∙nan∙mȧ,most expensive
CHAPTER 31,ee∙tȧ va∙daa hoňdhȧ,better
CHAPTER 31,hoňdhȧ∙mȧ,best
CHAPTER 31,ee∙tȧ va∙daa dhi∙gȧ,longer
CHAPTER 31,dhi∙gȧ∙mȧ,longest
